ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,borrow_annual,strategy_tag,long_usd,short_usd,sleeve
CWVX,CRWV,1.989393,192,ols,0.107368,100000,0.107368,False,False,44.27999877929688,0.107368,1.0,False,True,False,False,False,False,False,False,False,1.936464,0.940144,1.080588,1.149158,0.989909,0.832776,0.882541,0.49734825,0.5968179,0.5,0.5968179,0.107368,ETF_LS,10516.652068788533,-5286.362256622263,core_leveraged
DOGD,DDOG,1.931621,170,ols,0.0617509999999999,2000,0.0617509999999999,False,False,13.6899995803833,0.0617509999999999,1.0,False,True,False,False,False,False,False,False,False,1.173074,0.764754,0.545555,0.267799,0.603046,0.703003,0.541295,0.48290525,0.5794863,0.5,0.5794863,0.0617509999999999,ETF_LS,6918.057834415697,-3581.477854307702,core_leveraged
ENPX,ENPH,2.015908,146,ols,0.1977189999999999,8000,0.1977189999999999,False,False,11.239999771118164,0.1977189999999999,1.0,False,True,False,False,False,False,False,False,False,1.610938,0.775321,0.812789,0.676473,0.733742,0.5776020000000001,0.536023,0.503977,0.6047724,0.503977,0.6047724,0.1977189999999999,ETF_LS,2883.9132857101968,-1430.5778268205675,core_leveraged
FLYT,FLY,1.995097,119,ols,0.192804,20000,0.192804,False,False,34.5099983215332,0.192804,1.0,False,True,False,False,False,False,False,False,False,2.36637,1.49137,1.107223,1.216941,1.346532,1.298566,1.153728,0.49877425,0.5985290999999999,0.5,0.5985290999999999,0.192804,ETF_LS,11964.341052530026,-5996.871857623978,core_leveraged
GEVX,GEV,1.997541,192,ols,0.061796,8000,0.061796,False,False,64.5,0.061796,1.0,False,True,False,False,False,False,False,False,False,0.995725,0.320546,0.466173,0.216516,0.295777,0.25875,0.233981,0.49938525,0.5992623,0.5,0.5992623,0.061796,ETF_LS,2447.6146679167196,-1225.3138573459669,core_leveraged
IREX,IREN,1.982073,119,ols,0.312081,3000,0.312081,False,False,32.779998779296875,0.312081,1.0,False,True,False,False,False,False,False,False,False,2.146063,1.352854,0.968681,0.913261,1.120847,1.040773,0.8087659999999999,0.49551825,0.5946218999999999,0.5,0.5946218999999999,0.312081,ETF_LS,3522.446826247402,-1777.152923352168,core_leveraged
JOBX,JOBY,1.979956,151,ols,0.2334669999999999,10000,0.2334669999999999,False,False,22.68000030517578,0.2334669999999999,1.0,False,True,False,False,False,False,False,False,False,1.417081,0.691217,0.801886,0.623817,0.664204,0.45775,0.430737,0.494989,0.5939868,0.5,0.5939868,0.2334669999999999,ETF_LS,848.201585612445,-428.3941590684061,core_leveraged
LABX,ALAB,1.996912,170,ols,0.039789,150000,0.039789,False,False,34.61000061035156,0.039789,1.0,False,True,False,False,False,False,False,False,False,1.814185,0.993059,0.903896,0.813247,0.934549,0.95327,0.89476,0.499228,0.5990736,0.5,0.5990736,0.039789,ETF_LS,12643.759405254243,-6331.655779150128,core_leveraged
LRCU,LRCX,2.036732,165,ols,0.082725,20000,0.082725,False,False,45.630001068115234,0.082725,1.0,False,True,False,False,False,False,False,False,False,1.105198,0.43586,0.488909,0.252363,0.37251,0.353135,0.289785,0.509183,0.6110196,0.509183,0.6110196,0.082725,ETF_LS,2648.9747484645522,-1300.6005446296085,core_leveraged
MDBX,MDB,1.977512,165,ols,,0,,False,True,18.13999938964844,,1.0,False,False,False,False,False,False,False,True,False,1.526914,0.790476,0.681502,0.448896,0.67255,0.790476,0.67255,0.494378,1.0,0.5,1.0,,ETF_LS,10593.252902796345,-5356.858973698439,core_leveraged
NEBX,NBIS,1.998188,151,ols,0.071827,25000,0.071827,False,False,79.0,0.071827,1.0,False,True,False,False,False,False,False,False,False,1.868614,0.971522,1.013274,1.023935,0.992529,0.899695,0.920702,0.499547,0.5994564,0.5,0.5994564,0.071827,ETF_LS,12091.066191581442,-6051.015315666715,core_leveraged
NNEX,NNE,1.942155,104,ols,0.131259,3000,0.131259,False,False,6.230000019073486,0.131259,1.0,False,True,False,False,False,False,False,False,False,1.655194,1.407535,0.967533,0.856461,1.083888,1.276276,0.952629,0.48553875,0.5826465,0.5,0.5826465,0.131259,ETF_LS,10871.856753532127,-5597.831663040347,core_leveraged
NVTX,NVTS,1.999994,151,ols,0.228957,3000,0.228957,False,False,39.900001525878906,0.228957,1.0,False,True,False,False,False,False,False,False,False,2.462454,1.632037,2.043241,4.174796,2.651159,1.40308,2.422202,0.4999985,0.5999982,0.5,0.5999982,0.228957,ETF_LS,29260.87135230885,-14630.47956759313,core_leveraged
OPEX,OPEN,1.996454,119,ols,0.304283,25000,0.304283,False,False,26.38999938964844,0.304283,1.0,False,True,False,False,False,False,False,False,False,1.849464,1.057973,1.65058,2.70994,1.929844,0.75369,1.6255609999999998,0.4991135,0.5989361999999999,0.5,0.5989361999999999,0.304283,ETF_LS,15563.858466874259,-7795.751100137673,core_leveraged
PONX,PONY,2.005767,151,ols,0.284341,20000,0.284341,False,False,9.079999923706056,0.284341,1.0,False,True,False,False,False,False,False,False,False,1.612219,0.83733,1.261527,1.605244,1.145105,0.552989,0.8607640000000001,0.50144175,0.6017301,0.50144175,0.6017301,0.284341,ETF_LS,5074.275707799635,-2529.84305146093,core_leveraged
QBTX,QBTS,1.99216,244,ols,0.079249,75000,0.079249,False,False,16.280000686645508,0.079249,1.0,False,True,False,False,False,False,False,False,False,2.394646,1.397043,1.192646,1.405721,1.397318,1.317794,1.3180690000000002,0.49804,0.597648,0.5,0.597648,0.079249,ETF_LS,17631.95288993947,-8850.671075586033,core_leveraged
QUBX,QUBT,1.966628,204,ols,0.254779,40000,0.254779,False,False,13.729999542236328,0.254779,1.0,False,True,False,False,False,False,False,False,False,1.959874,1.225175,1.143602,1.243087,1.228587,0.9703959999999998,0.973808,0.491657,0.5899884,0.5,0.5899884,0.254779,ETF_LS,7579.439691685743,-3854.0281597158914,core_leveraged
RGTU,RGTI,1.988213,204,ols,0.409692,20000,0.409692,False,False,26.739999771118164,0.409692,1.0,False,False,True,False,False,True,True,False,False,2.106502,1.205826,1.076027,1.137443,1.192801,0.7961340000000001,0.783109,0.49705325,0.5964638999999999,0.5,0.5964638999999999,0.409692,ETF_LS,0.0,0.0,
SMU,SMR,1.985539,192,ols,0.161945,10000,0.161945,False,False,14.539999961853027,0.161945,1.0,False,True,False,False,False,False,False,False,False,2.016157,1.257954,1.042792,1.063941,1.21176,1.096009,1.049815,0.49638475,0.5956617,0.5,0.5956617,0.161945,ETF_LS,11360.810114093438,-5721.776361025111,core_leveraged
SNPX,SNPS,1.855719,104,ols,0.045273,600,0.045273,False,False,24.59499931335449,0.045273,1.0,False,True,False,False,False,False,False,True,False,0.789144,0.471447,0.557717,0.246968,0.33961,0.426174,0.294337,0.46392975,0.5567156999999999,0.5,0.5567156999999999,0.045273,ETF_LS,3812.163107227865,-2054.2782108863817,core_leveraged
SRPU,SRPT,1.965436,119,ols,0.130084,1000,0.130084,False,False,11.449999809265137,0.130084,1.0,False,True,False,False,False,False,False,False,False,1.926895,1.373737,1.083043,1.112868,1.236056,1.243653,1.105972,0.491359,0.5896308,0.5,0.5896308,0.130084,ETF_LS,13114.274772794275,-6672.450679032171,core_leveraged
TARK,ARKK,1.977725,500,ols,0.036719,15000,0.036719,False,False,45.71500015258789,0.036719,1.0,False,True,False,False,False,False,False,False,False,0.740152,0.233491,0.373346,0.134765,0.233491,0.196772,0.196772,0.49443125,0.5933174999999999,0.5,0.5933174999999999,0.036719,ETF_LS,2634.986822174909,-1332.332261651599,core_leveraged
TEMT,TEM,1.985276,232,ols,0.082006,200000,0.082006,False,False,24.899999618530277,0.082006,1.0,False,True,False,False,False,False,False,False,False,1.360028,0.620528,0.72298,0.511212,0.611852,0.538522,0.5298459999999999,0.496319,0.5955828,0.5,0.5955828,0.082006,ETF_LS,6146.565500689966,-3096.076062315751,core_leveraged
UNX,U,2.029315,146,ols,0.0448369999999999,1000,0.0448369999999999,False,False,41.018798828125,0.0448369999999999,1.0,False,True,False,False,False,False,False,False,False,1.686787,1.070588,0.760075,0.603366,0.874058,1.025751,0.829221,0.50732875,0.6087945,0.50732875,0.6087945,0.0448369999999999,ETF_LS,11525.202343053215,-5679.356010798331,core_leveraged
UPSX,UPST,1.989035,213,ols,0.129722,50000,0.129722,False,False,22.690000534057617,0.129722,1.0,False,True,False,False,False,False,False,False,False,1.422131,0.702416,0.710694,0.496809,0.670596,0.572694,0.540874,0.49725875,0.5967105,0.5,0.5967105,0.129722,ETF_LS,4923.584970103648,-2475.3636663526017,core_leveraged
VOYX,VOYG,1.936027,151,ols,,0,,False,True,14.25,,1.0,False,False,False,False,False,False,False,True,False,1.666491,1.250436,0.877016,0.696923,1.028592,1.250436,1.028592,0.48400675,1.0,0.5,1.0,,ETF_LS,15797.53454939957,-8159.769749801821,core_leveraged
WULX,WULF,1.995357,119,ols,0.140643,5000,0.140643,False,False,33.08000183105469,0.140643,1.0,False,True,False,False,False,False,False,False,False,2.003674,1.167032,1.108016,1.219162,1.194545,1.026389,1.053902,0.49883925,0.5986071,0.5,0.5986071,0.140643,ETF_LS,12029.188924910366,-6028.589833754243,core_leveraged
CRMU,CRML,1.968059,45,ols,0.141073,300,0.141073,False,False,7.330399990081787,0.141073,1.0,False,True,False,False,False,False,False,True,False,1.90569,1.013255,1.714762,2.801029,2.481784,0.872182,2.340711,0.49201475,0.5904176999999999,0.5,0.5904176999999999,0.141073,ETF_LS,30698.95593489983,-15598.59533423532,core_leveraged
UECG,UEC,1.996013,45,ols,0.062699,300,0.062699,False,False,10.61489963531494,0.062699,1.0,False,True,False,False,False,False,False,True,False,1.252978,0.557108,0.750822,0.560367,0.559785,0.494409,0.497086,0.49900325,0.5988039,0.5,0.5988039,0.062699,ETF_LS,6228.063058297296,-3120.2517510142948,core_leveraged
DNNG,DNN,1.976891,45,ols,,0,,False,True,13.295900344848633,,1.0,False,False,False,False,False,False,False,True,False,1.111998,0.579939,0.617426,0.368102,0.40593,0.579939,0.40593,0.49422275,1.0,0.5,1.0,,ETF_LS,6730.082026930975,-3404.3768861970516,core_leveraged
RCAX,RCAT,2.007268,50,ols,0.108619,10000,0.108619,False,False,14.300000190734863,0.108619,1.0,False,True,False,False,False,False,False,False,False,2.409219,1.562594,1.165782,1.3739,1.411339,1.453975,1.30272,0.501817,0.6021804,0.501817,0.6021804,0.108619,ETF_LS,16542.070970436096,-8241.087373702016,core_leveraged
RDWU,RDW,1.985078,52,ols,,0,,False,True,14.119999885559082,,1.0,False,False,False,False,False,False,False,True,False,1.975755,1.441024,1.084828,1.150641,1.210561,1.441024,1.210561,0.4962695,1.0,0.5,1.0,,ETF_LS,18379.22111473849,-9258.6896407791,core_leveraged
OKLL,OKLO,1.997968,204,ols,,0,,False,True,9.699999809265137,,1.0,False,False,False,False,False,False,False,True,False,2.009787,1.24976,1.052923,1.10527,1.222238,1.24976,1.222238,0.499492,1.0,0.5,1.0,,ETF_LS,18531.181415046336,-9275.014121870989,core_leveraged
GDXU,GDX,3.041656,500,ols,0.079398,1000,0.079398,False,False,239.97000122070312,0.079398,1.0,False,True,False,False,False,False,False,False,False,1.345666,0.709233,0.443479,0.610673,0.709233,0.629835,0.629835,0.760414,0.9124968,0.760414,0.9124968,0.079398,ETF_LS,7196.960772804761,-2366.1323873589786,core_leveraged
MRNX,MRNA,2.013255,49,ols,,0,,False,True,29.989500045776367,,1.0,False,False,False,False,False,False,False,True,False,1.271544,0.56675,0.645608,0.425134,0.45267,0.56675,0.45267,0.50331375,1.0,0.50331375,1.0,,ETF_LS,7392.734710629118,-3672.030970060483,core_leveraged
ZETX,ZETA,2.042917,49,ols,0.101932,400,0.101932,False,False,16.603200912475586,0.101932,1.0,False,True,False,False,False,False,False,True,False,1.485057,0.733799,0.707945,0.533912,0.572779,0.631867,0.470847,0.51072925,0.6128751,0.51072925,0.6128751,0.101932,ETF_LS,4704.648905110707,-2302.9075117152124,core_leveraged
LITX,LITE,1.980526,55,ols,0.069194,1200000,0.069194,False,False,45.25,0.069194,1.0,False,True,False,False,False,False,False,False,False,2.011907,1.386075,0.796573,0.616114,0.784161,1.316881,0.714967,0.4951315,0.5941578,0.5,0.5941578,0.069194,ETF_LS,9200.954225855936,-4645.712414709999,core_leveraged
WDCX,WDC,2.042547,55,ols,0.131437,20000,0.131437,False,False,47.68999862670898,0.131437,1.0,False,True,False,False,False,False,False,False,False,1.691075,0.739394,0.618219,0.406933,0.479494,0.607957,0.3480569999999999,0.51063675,0.6127640999999999,0.51063675,0.6127640999999999,0.131437,ETF_LS,2084.6539476364196,-1020.6149222693136,core_leveraged
LNOK,NOK,1.958995,59,ols,0.443901,70000,0.443901,False,False,46.630001068115234,0.443901,1.0,False,False,True,False,False,True,True,False,False,0.952932,0.34785,0.43601,0.178572,0.218205,-0.096051,-0.2256959999999999,0.48974875,0.5876985,0.5,0.5876985,0.443901,ETF_LS,0.0,0.0,
USGG,USAR,1.997778,64,ols,0.359717,150000,0.359717,False,False,11.279999732971191,0.359717,1.0,False,False,True,False,False,True,True,False,False,2.240248,1.339664,1.270195,1.608022,1.539868,0.979947,1.180151,0.4994445,0.5993334,0.5,0.5993334,0.359717,ETF_LS,0.0,0.0,
ONDG,ONDS,2.001668,64,ols,0.263975,45000,0.263975,False,False,6.650000095367432,0.263975,1.0,False,True,False,False,False,False,False,False,False,1.959706,1.135041,1.268944,1.61425,1.492546,0.8710659999999999,1.228571,0.500417,0.6005003999999999,0.500417,0.6005003999999999,0.263975,ETF_LS,10983.079077783477,-5486.963411406626,core_leveraged
PLUL,PLUG,1.944708,64,ols,,0,,False,True,18.37380027770996,,1.0,False,False,False,False,False,False,False,True,False,1.850317,0.991123,1.151239,1.217455,1.159974,0.991123,1.159974,0.486177,1.0,0.5,1.0,,ETF_LS,17697.05083857061,-9100.106976764948,core_leveraged
UUUG,UUUU,1.996234,64,ols,0.10365,20000,0.10365,False,False,13.18000030517578,0.10365,1.0,False,True,False,False,False,False,False,False,False,1.996134,1.148683,0.942076,0.8825,0.950102,1.045033,0.846452,0.4990585,0.5988702,0.5,0.5988702,0.10365,ETF_LS,10097.581595944865,-5058.315606259018,core_leveraged
HUTG,HUT,1.999506,64,ols,,0,,False,True,14.41569995880127,,1.0,False,False,False,False,False,False,False,True,False,2.119666,1.320439,0.985362,0.970219,1.059164,1.320439,1.059164,0.4998765,1.0,0.5,1.0,,ETF_LS,16170.473343161319,-8087.234218432613,core_leveraged
XPEG,XPEV,1.993391,62,ols,0.1030219999999999,4000,0.1030219999999999,False,False,10.609800338745115,0.1030219999999999,1.0,False,True,False,False,False,False,False,False,False,1.047172,0.426266,0.583167,0.33672,0.358751,0.323244,0.255729,0.49834775,0.5980173,0.5,0.5980173,0.1030219999999999,ETF_LS,1569.1216351653004,-787.1619943931224,core_leveraged
ORLG,ORLY,2.005738,62,ols,,0,,False,True,13.625699996948242,,1.0,False,False,False,False,False,False,False,True,False,0.496659,0.178895,0.210932,0.044876,0.077849,0.178895,0.077849,0.5014345,1.0,0.5014345,1.0,,ETF_LS,1977.2795128750272,-985.8114633491648,core_leveraged
LUNL,LUNR,1.986192,64,ols,0.385825,15000,0.385825,False,False,23.32999992370605,0.385825,1.0,False,False,True,False,False,True,True,False,False,2.624739,2.088783,1.032371,1.043817,1.309205,1.7029579999999995,0.92338,0.496548,0.5958576,0.5,0.5958576,0.385825,ETF_LS,0.0,0.0,
RKTL,RKT,1.953234,64,ols,0.0412629999999999,5000,0.0412629999999999,False,False,15.43000030517578,0.0412629999999999,1.0,False,True,False,False,False,False,False,False,False,1.200647,0.747622,0.568162,0.300516,0.414067,0.706359,0.372804,0.4883085,0.5859702,0.5,0.5859702,0.0412629999999999,ETF_LS,5058.985652405701,-2590.056108180434,core_leveraged
EOSU,EOSE,1.969185,63,ols,0.162324,7000,0.162324,False,False,43.496700286865234,0.162324,1.0,False,True,False,False,False,False,False,False,False,2.763791,3.848388,1.183469,1.336525,1.964491,3.686064,1.802167,0.49229625,0.5907555,0.5,0.5907555,0.162324,ETF_LS,22271.02724037515,-11309.768884271998,core_leveraged
BTFL,KEEL,2.049858,73,ols,0.043254,200,0.043254,False,False,32.82500076293945,0.043254,1.0,False,True,False,False,False,False,False,True,False,2.166056,1.380537,1.065337,1.221233,1.267381,1.337283,1.2241270000000002,0.5124645,0.6149574,0.5124645,0.6149574,0.043254,ETF_LS,17243.089734165045,-8411.845959166461,core_leveraged
FGRU,FIGR,1.996313,40,ols,0.213844,4000,0.213844,False,False,16.8700008392334,0.213844,1.0,False,True,False,False,False,False,False,False,False,2.585128,1.933974,1.110744,1.226937,1.339165,1.7201300000000002,1.125321,0.49907825,0.5988939,0.5,0.5988939,0.213844,ETF_LS,10943.61136919444,-5481.911588610824,core_leveraged
APHU,APH,2.000233,40,ols,0.163495,2000,0.163495,False,False,23.694499969482425,0.163495,1.0,False,True,False,False,False,False,False,False,False,0.937871,0.386127,0.388301,0.15083,0.188179,0.222632,0.024684,0.50005825,0.6000699,0.50005825,0.6000699,0.163495,ETF_LS,851.0968768659676,-425.49886781488334,core_leveraged
COPZ,COPX,2.037618,40,ols,0.068243,15000,0.068243,False,False,19.07080078125,0.068243,1.0,False,True,False,False,False,False,False,False,False,1.112826,0.511223,0.382024,0.154281,0.210938,0.44298,0.142695,0.5094045,0.6112854,0.5094045,0.6112854,0.068243,ETF_LS,945.8534289890026,-464.1956583564744,core_leveraged
LEUX,LEU,2.019029,39,ols,0.218917,1000,0.218917,False,False,22.056900024414062,0.218917,1.0,False,True,False,False,False,False,False,False,False,1.292241,0.481356,0.917734,0.866429,0.806834,0.262439,0.587917,0.50475725,0.6057087,0.50475725,0.6057087,0.218917,ETF_LS,3020.974332621452,-1496.251085359077,core_leveraged
COHX,COHR,2.054001,39,ols,0.308886,150000,0.308886,False,False,46.5,0.308886,1.0,False,True,False,False,False,False,False,False,False,1.911313,0.981836,0.682027,0.503518,0.577543,0.67295,0.268657,0.51350025,0.6162002999999999,0.51350025,0.6162002999999999,0.308886,ETF_LS,858.5881066084172,-418.0076380724339,core_leveraged
FCXG,FCX,2.045445,39,ols,0.043849,91,0.043849,False,False,16.88010025024414,0.043849,1.0,False,True,False,False,False,False,False,True,False,1.034776,0.406081,0.441858,0.208749,0.239288,0.362232,0.195439,0.51136125,0.6136334999999999,0.51136125,0.6136334999999999,0.043849,ETF_LS,2409.776889648356,-1178.1186439373123,core_leveraged
GLWG,GLW,1.987717,26,ols_short_history,0.262661,150000,0.262661,False,False,23.248300552368164,0.262661,1.0,False,True,False,False,False,False,False,False,False,1.373013,0.54216,0.461251,0.208849,0.243238,0.2794989999999999,-0.019423,0.49692925,0.5963151,0.5,0.5963151,0.262661,ETF_LS,849.3143975248618,-427.2813471559894,core_leveraged
SNDU,SNDK,1.99992,24,ols_short_history,0.107355,700,0.107355,False,False,44.13999938964844,0.107355,1.0,False,True,False,False,False,False,False,True,False,1.9579,0.986769,0.944112,0.891241,0.900339,0.879414,0.792984,0.49998,0.599976,0.5,0.599976,0.107355,ETF_LS,9214.772484860596,-4607.570545252109,core_leveraged
PAAU,PAAS,1.949706,24,ols_short_history,,0,,False,True,20.63660049438477,,1.0,False,False,False,False,False,False,False,True,False,1.098278,0.361513,0.54257,0.272546,0.281019,0.361513,0.281019,0.4874265,1.0,0.5,1.0,,ETF_LS,4925.222736663285,-2526.136113169516,core_leveraged
BITX,IBIT,2.003964,500,ols,0.042211,1700000,0.042211,False,False,18.09000015258789,0.042211,1.0,False,True,False,False,False,False,False,False,False,0.863976,0.434787,0.434859,0.190228,0.434787,0.392576,0.392576,0.500991,0.6011892,0.500991,0.6011892,0.042211,ETF_LS,5307.030728649029,-2648.266500121274,core_leveraged
ETHU,ETHA,2.001095,434,ols,0.017659,350000,0.017659,False,False,28.049999237060547,0.017659,1.0,False,True,False,False,False,False,False,False,False,1.456214,0.773865,0.726687,0.528942,0.773865,0.756206,0.756206,0.50027375,0.6003284999999999,0.50027375,0.6003284999999999,0.017659,ETF_LS,11276.579725805135,-5635.204588390424,core_leveraged
XXRP,XRPZ,2.021869,97,ols,0.038072,250000,0.038072,False,False,4.53000020980835,0.038072,1.0,False,True,False,False,False,False,False,False,False,1.50973,0.893249,0.792872,0.649418,0.743274,0.855177,0.705202,0.50546725,0.6065607000000001,0.50546725,0.6065607000000001,0.038072,ETF_LS,9935.709371990053,-4914.121227433653,core_leveraged
ADBU,ADBE,1.99949,15,ols_short_history,,0,,False,True,26.584699630737305,,1.0,False,False,False,False,False,False,False,True,False,0.853819,,0.304312,0.092535,0.092535,,0.092535,0.4998725,1.0,0.5,1.0,,ETF_LS,2189.39604364546,-1094.97724101919,core_leveraged
PYPU,PYPL,2.027427,15,ols_short_history,,7000,,False,False,31.25429916381836,,1.0,False,False,False,False,False,False,False,False,False,0.691212,,0.385796,0.155018,0.155018,,0.155018,0.50685675,0.6082280999999999,0.50685675,0.6082280999999999,,ETF_LS,3091.8378612958873,-1525.0057641019318,core_leveraged
TXNU,TXN,1.982075,15,ols_short_history,,0,,False,True,32.32120132446289,,1.0,False,False,False,False,False,False,False,True,False,0.681434,,0.346285,0.116708,0.116708,,0.116708,0.49551875,1.0,0.5,1.0,,ETF_LS,2538.9908603862514,-1280.9761791991984,core_leveraged
UNHU,UNH,1.968939,15,ols_short_history,0.034752,8000,0.034752,False,False,33.19160079956055,0.034752,1.0,False,True,False,False,False,False,False,False,False,0.87835,,0.512902,0.250939,0.250939,,0.216187,0.49223475,0.5906817,0.5,0.5906817,0.034752,ETF_LS,2973.593948684727,-1510.2519421296072,core_leveraged
AAOX,AAOI,1.979993,16,ols_short_history,0.175499,100000,0.175499,False,False,56.84999847412109,0.175499,1.0,False,True,False,False,False,False,False,False,False,2.918341,,1.323777,1.700146,1.700146,,1.524647,0.49499825,0.5939979,0.5,0.5939979,0.175499,ETF_LS,17851.14592229338,-9015.762137691083,core_leveraged
HLXX,HL,2.00052,16,ols_short_history,0.149028,4000,0.149028,False,False,27.91889953613281,0.149028,1.0,False,True,False,False,False,False,False,False,False,1.077601,,0.712662,0.508283,0.508283,,0.359255,0.50013,0.6001559999999999,0.50013,0.6001559999999999,0.149028,ETF_LS,1736.2296042061157,-867.8891509238177,core_leveraged
IBX,IBM,1.950931,16,ols_short_history,0.1110319999999999,300,0.1110319999999999,False,False,25.16950035095215,0.1110319999999999,1.0,False,True,False,False,False,False,False,True,False,0.550286,,0.325146,0.098066,0.098066,,-0.0129659999999999,0.48773275,0.5852793,0.5,0.5852793,0.1110319999999999,ETF_LS,843.9879525363208,-432.6077921445304,core_leveraged
AALG,AAL,1.987798,192,ols,0.172081,30000,0.172081,False,False,10.229999542236328,0.172081,1.0,False,True,False,False,False,False,False,False,False,0.936595,0.336214,0.476695,0.223096,0.309281,0.164133,0.1371999999999999,0.4969495,0.5963394,0.5,0.5963394,0.172081,ETF_LS,849.3259812360495,-427.2697634448015,core_leveraged
ABNG,ABNB,1.991196,102,ols,0.108773,800,0.108773,False,False,17.380599975585938,0.108773,1.0,False,True,False,False,False,False,False,True,False,0.667077,0.22254,0.300526,0.089127,0.143127,0.113767,0.034354,0.497799,0.5973588,0.5,0.5973588,0.108773,ETF_LS,849.8113598793032,-426.784384801548,core_leveraged
ADBG,ADBE,1.990352,268,ols,0.080245,200000,0.080245,False,False,4.71999979019165,0.080245,1.0,False,True,False,False,False,False,False,False,False,0.606728,0.237977,0.304312,0.09127,0.237977,0.1577319999999999,0.1577319999999999,0.497588,0.5971055999999999,0.5,0.5971055999999999,0.080245,ETF_LS,849.6909038190224,-426.9048408618287,core_leveraged
AMDG,AMD,2.002888,307,ols,0.031306,20000,0.031306,False,False,38.02429962158203,0.031306,1.0,False,True,False,False,False,False,False,False,False,1.17308,0.486154,0.584814,0.34349,0.486154,0.454848,0.454848,0.500722,0.6008664,0.500722,0.6008664,0.031306,ETF_LS,6523.0761627177535,-3256.83521131374,core_leveraged
ARMG,ARM,1.996214,314,ols,0.157796,75000,0.157796,False,False,11.050000190734863,0.157796,1.0,False,True,False,False,False,False,False,False,False,1.041508,0.472441,0.521467,0.270386,0.472441,0.314645,0.314645,0.4990535,0.5988642,0.5,0.5988642,0.157796,ETF_LS,850.5261299334227,-426.06961474742826,core_leveraged
ASMG,ASML,1.984896,314,ols,0.13473,20000,0.13473,False,False,35.7400016784668,0.13473,1.0,False,True,False,False,False,False,False,False,False,0.780346,0.286333,0.391139,0.149541,0.286333,0.151603,0.151603,0.496224,0.5954688,0.5,0.5954688,0.13473,ETF_LS,848.9105775323638,-427.6851671484873,core_leveraged
AVGG,AVGO,1.998367,229,ols,0.007113,250000,0.007113,False,False,33.13999938964844,0.007113,1.0,False,True,False,False,False,False,False,False,False,0.854285,0.299262,0.427061,0.181935,0.288554,0.292149,0.281441,0.49959175,0.5995100999999999,0.5,0.5995100999999999,0.007113,ETF_LS,4716.1288914147935,-2359.9913786680795,core_leveraged
BAIG,BBAI,2.001421,163,ols,0.171487,30000,0.171487,False,False,3.200000047683716,0.171487,1.0,False,True,False,False,False,False,False,False,False,1.852853,1.053845,1.026097,1.05512,1.054295,0.8823579999999999,0.8828079999999999,0.50035525,0.6004263,0.50035525,0.6004263,0.171487,ETF_LS,8658.041394836926,-4325.94711199539,core_leveraged
BEG,BE,1.986164,82,ols,0.353241,20000,0.353241,False,False,53.35340118408203,0.353241,1.0,False,False,True,False,False,True,True,False,False,2.175405,1.188535,1.022614,1.024136,1.077631,0.8352939999999999,0.72439,0.496541,0.5958492,0.5,0.5958492,0.353241,ETF_LS,0.0,0.0,
BIDG,BIDU,2.015094,80,ols,0.201728,8000,0.201728,False,False,14.734999656677246,0.201728,1.0,False,True,False,False,False,False,False,False,False,0.983401,0.326752,0.465893,0.221995,0.255251,0.125024,0.053523,0.5037735,0.6045282,0.5037735,0.6045282,0.201728,ETF_LS,853.1941045724993,-423.40164010835196,core_leveraged
BLSG,BLSH,2.015307,117,ols,0.026025,100,0.026025,False,False,6.331600189208984,0.026025,1.0,False,True,False,False,False,False,False,True,False,1.442407,0.683659,0.808874,0.669376,0.676007,0.657634,0.6499820000000001,0.50382675,0.6045921,0.50382675,0.6045921,0.026025,ETF_LS,9490.16690309923,-4709.042792536934,core_leveraged
BMNG,BMNR,1.991067,117,ols,0.188014,6000,0.2457699392362969,False,False,1.5299999713897705,0.188014,1.3071895669274467,False,True,False,False,False,False,False,False,False,2.077622,1.406586,1.036888,1.060773,1.221329,1.160816060763703,0.9755590607637032,0.49776675,0.5973200999999999,0.5,0.5973200999999999,0.2457699392362969,ETF_LS,7855.444788688638,-3945.3442745465813,core_leveraged
BOEG,BA,1.991918,210,ols,0.061144,9000,0.061144,False,False,14.496100425720217,0.061144,1.0,False,True,False,False,False,False,False,False,False,0.614663,0.180866,0.306954,0.093082,0.166235,0.119722,0.1050909999999999,0.4979795,0.5975754,0.5,0.5975754,0.061144,ETF_LS,849.9143501102609,-426.6813945705902,core_leveraged
BULG,BULL,1.97701,171,ols,0.123955,25000,0.1354699421782845,False,False,1.830000042915344,0.123955,1.0928961492338718,False,True,False,False,False,False,False,False,False,1.174696,0.648496,0.907025,0.794541,0.695439,0.5130260578217154,0.5599690578217155,0.4942525,0.5931029999999999,0.5,0.5931029999999999,0.1354699421782845,ETF_LS,5036.050836905639,-2547.306709073621,core_leveraged
