run_date,underlying,ratio_source,prev_qty_b1,prev_qty_b2,prev_qty_b4,curr_qty_b1,curr_qty_b2,curr_qty_b4,ibkr_qty,orphan_qty,ratio_current_b1,ratio_current_b2,ratio_current_b4,ratio_realized_b1,ratio_realized_b2,ratio_realized_b4,ratio_unrealized_b1,ratio_unrealized_b2,ratio_unrealized_b4,ratio_carry_b1,ratio_carry_b2,ratio_carry_b4,plan_b4_frac,plan_b4_usd,plan_b4_qty,exposure_b4_qty_source,ledger_b2_frac,pnl_split_mode,plan_b2_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source
2026-05-18,BITU,held_exposure_eod,-368.0,0.0,0.0,-368.0,0.0,0.0,-31.0,337.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,BITX,held_exposure_eod,-277.0,0.0,0.0,-277.0,0.0,0.0,-41.0,236.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,BJRI,held_exposure_eod,-5000.0,0.0,0.0,-5000.0,0.0,0.0,0.0,5000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,0.0,0.0,0.0,ledger
2026-05-18,BKNG,b4_underlying_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,0.0,0.0,0.0,ledger
2026-05-18,BKNU,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,0.0,0.0,0.0,ledger
2026-05-18,BLSG,held_exposure_eod,-745.0,0.0,0.0,-745.0,0.0,0.0,-614.0,131.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,BLSH,held_exposure,0.0,111.0,0.0,0.0,111.0,0.0,129.0,18.0,0.540496437560147,0.459503562439853,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,1.0,lot_timed,0.0,0.0,1.0,0.0,ledger
2026-05-18,BLSX,held_exposure_eod,-575.0,0.0,0.0,-575.0,0.0,0.0,0.0,575.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,0.0,0.0,0.0,ledger
2026-05-18,BMNG,held_exposure_eod,-3753.65,0.0,0.0,-3753.65,0.0,0.0,-134.0,3619.65,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,BMNR,held_exposure,0.0,948.0,0.0,0.0,948.0,0.0,714.0,-234.0,0.4960205706167968,0.5039794293832033,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,1.0,lot_timed,0.0,0.0,1.0,0.0,ledger
2026-05-18,BMNU,held_exposure_eod,-2408.0,0.0,0.0,-2408.0,0.0,0.0,-2408.0,0.0,1.0,0.0,0.0,0.5000000000000001,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,BOEG,held_exposure_eod,-359.0,0.0,0.0,-359.0,0.0,0.0,-23.0,336.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,BOEU,held_exposure_eod,-103.0,0.0,0.0,-103.0,0.0,0.0,-10.0,93.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,BRK.B,held_exposure,15.0,4.0,0.0,15.0,4.0,0.0,0.0,-19.0,0.6424096480516945,0.3575903519483055,0.0,0.6424096480516945,0.3575903519483055,0.0,0.7894736842105263,0.21052631578947367,0.0,0.7894736842105263,0.21052631578947367,0.0,0.0,0.0,0.0,none,0.21052631578947367,lot_timed,0.0,0.0,0.0,0.0,ledger
2026-05-18,BRKC,held_exposure_eod,0.0,-85.0,0.0,0.0,-85.0,0.0,-96.0,-11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,1.0,lot_timed,0.0,0.0,1.0,0.0,ledger
2026-05-18,BRKU,held_exposure_eod,-108.0,0.0,0.0,-108.0,0.0,0.0,-122.0,-14.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,BTCL,held_exposure_eod,-266.0,0.0,0.0,-266.0,0.0,0.0,-35.0,231.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,BTFL,held_exposure_eod,-185.0,0.0,0.0,-185.0,0.0,0.0,0.0,185.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,0.0,0.0,0.0,ledger
2026-05-18,BU,held_exposure_eod,-26.0,0.0,0.0,-26.0,0.0,0.0,-26.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,BULG,held_exposure_eod,-802.85,0.0,0.0,-802.85,0.0,0.0,-14.0,788.85,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,BULL,held_exposure,0.0,221.0,0.0,0.0,221.0,0.0,221.0,0.0,0.5474360819479763,0.4525639180520236,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,1.0,lot_timed,0.0,0.0,1.0,0.0,ledger
2026-05-18,BULX,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,0.0,-76.0,-76.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,CC,held_exposure_eod,-14523.0,0.0,0.0,-14523.0,0.0,0.0,0.0,14523.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,0.0,0.0,0.0,ledger
2026-05-18,CCUP,held_exposure_eod,0.0,-761.0,0.0,0.0,-761.0,0.0,-614.0,147.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,1.0,lot_timed,0.0,0.0,1.0,0.0,ledger
2026-05-18,CEG,held_exposure,2.6572526726028656,2.3427473273971344,0.0,2.6572526726028656,2.3427473273971344,0.0,7.0,2.0,0.5221396013356627,0.47786039866433727,0.0,0.5828482875248687,0.4171517124751313,0.0,0.5314505345205731,0.4685494654794269,0.0,0.5314505345205731,0.4685494654794269,0.0,0.0,0.0,0.0,none,0.4685494654794269,lot_timed,0.0,0.5314505345205731,0.4685494654794269,0.0,ledger
2026-05-18,CEGX,held_exposure_eod,-294.0,0.0,0.0,-294.0,0.0,0.0,-73.0,221.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,CELH,b4_underlying_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,0.0,0.0,0.0,ledger
2026-05-18,CELT,held_exposure_eod,-338.0,0.0,0.0,-338.0,0.0,0.0,0.0,338.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,0.0,0.0,0.0,ledger
2026-05-18,CHAU,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,0.0,0.0,0.0,ledger
2026-05-18,CHNL,universe_delta_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,0.0,0.0,0.0,ledger
2026-05-18,CHNU,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,0.0,0.0,0.0,ledger
2026-05-18,CIFG,held_exposure_eod,-498.0,0.0,0.0,-498.0,0.0,0.0,-498.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,CIFR,held_exposure,0.0,545.0,0.0,0.0,545.0,0.0,866.0,321.0,0.48654234174023964,0.5134576582597603,0.0,0.48654234174023964,0.5134576582597603,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,1.0,lot_timed,0.0,0.0,1.0,0.0,ledger
2026-05-18,CIFU,held_exposure_eod,-93.0,0.0,0.0,-93.0,0.0,0.0,-113.0,-20.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,CLS,held_exposure,5.142857142857143,10.857142857142858,0.0,5.142857142857143,10.857142857142858,0.0,18.0,2.0,0.49330890773199515,0.5066910922680048,0.0,0.7906466903803115,0.20935330961968848,0.0,0.32142857142857145,0.6785714285714286,0.0,0.32142857142857145,0.6785714285714286,0.0,0.0,0.0,0.0,none,0.6785714285714286,lot_timed,0.0,0.32142857142857145,0.6785714285714286,0.0,ledger
2026-05-18,CLSK,held_exposure,0.0,675.1087271797962,-545.1087271797962,0.0,675.1087271797962,-545.1087271797962,130.0,0.0,0.4828268416913119,0.0,0.517173158308688,0.0,1.0,0.0,0.0,0.5532691937553983,0.4467308062446017,0.0,0.5532691937553983,0.4467308062446017,0.517173158308688,-14315.193989510975,-1091.9293660954215,plan,0.5532691937553983,inject_slice,0.0,0.0,0.48282684169131196,0.517173158308688,plan_inject_slice
2026-05-18,CLSX,held_exposure_eod,-331.0,0.0,0.0,-331.0,0.0,0.0,-398.0,-67.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,CLSZ,held_exposure_eod,0.0,0.0,-1202.0,0.0,0.0,-1202.0,-1202.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,ledger,0.0,lot_timed,0.0,0.0,0.0,1.0,ledger
2026-05-18,CMG,held_exposure,90.41131621676176,101.58868378323822,0.0,90.41131621676176,101.58868378323822,0.0,13.0,-179.0,0.6073122059678298,0.39268779403217025,0.0,0.5000000000000004,0.49999999999999956,0.0,0.4708922719623008,0.5291077280376991,0.0,0.4708922719623008,0.5291077280376991,0.0,0.0,0.0,0.0,none,0.5291077280376991,lot_timed,0.0,0.4708922719623009,0.5291077280376991,0.0,ledger
2026-05-18,CMGG,held_exposure_eod,-207.0,0.0,0.0,-207.0,0.0,0.0,-23.0,184.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,CNC,held_exposure,0.0,190.0,0.0,0.0,190.0,0.0,190.0,0.0,0.5845662598876472,0.4154337401123528,0.0,0.7051447569896884,0.29485524301031174,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,1.0,lot_timed,0.0,0.0,1.0,0.0,ledger
2026-05-18,CNCG,held_exposure_eod,-277.0,0.0,0.0,-277.0,0.0,0.0,-277.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,COHR,held_exposure,0.0,3.0,0.0,0.0,3.0,0.0,10.0,7.0,0.5079531176865446,0.49204688231345545,0.0,0.5079531176865446,0.49204688231345545,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,1.0,lot_timed,0.0,0.0,1.0,0.0,ledger
2026-05-18,COHX,held_exposure_eod,-19.0,0.0,0.0,-19.0,0.0,0.0,-33.0,-14.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,COIA,held_exposure_eod,0.0,-376.0,0.0,0.0,-376.0,0.0,-257.0,119.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,1.0,lot_timed,0.0,0.0,1.0,0.0,ledger
2026-05-18,COIG,held_exposure_eod,-185.0,0.0,0.0,-185.0,0.0,0.0,-171.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,COIN,held_exposure,-6.357398873527905,116.35739887352791,0.0,-6.357398873527905,116.35739887352791,0.0,306.0,196.0,0.11207561755703618,0.8824536008366755,0.005470781606288401,0.292089847952535,0.7079101520474651,0.0,0.05180629386385826,0.9481937061361418,0.0,0.05180629386385826,0.9481937061361418,0.0,0.005470781606288401,-562.2349366925305,-2.8769121255310366,plan,0.9481937061361418,inject_slice,90690.19385277736,0.05152287294429789,0.9430063454494138,0.005470781606288401,plan_inject_slice
2026-05-18,COIW,held_exposure_eod,0.0,26.0,0.0,0.0,26.0,0.0,0.0,-26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,1.0,lot_timed,0.0,0.0,0.0,0.0,ledger
2026-05-18,COLD,held_exposure_eod,4075.0,0.0,0.0,4075.0,0.0,0.0,4075.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,CONL,held_exposure_eod,0.0,-436.0,0.0,0.0,-436.0,0.0,-243.0,193.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,1.0,lot_timed,0.0,0.0,1.0,0.0,ledger
2026-05-18,CONX,held_exposure_eod,-276.0,0.0,0.0,-276.0,0.0,0.0,-166.0,110.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,CONY,held_exposure_eod,0.0,13.0,0.0,0.0,13.0,0.0,0.0,-13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,1.0,lot_timed,0.0,0.0,0.0,0.0,ledger
2026-05-18,COPX,held_exposure,6.158989627711321,17.841010372288686,0.0,6.158989627711321,17.841010372288686,0.0,24.0,-7.105427357601002e-15,0.5421643587702137,0.4578356412297863,0.0,0.3578280348213258,0.6421719651786743,0.0,0.256624567821305,0.7433754321786951,0.0,0.256624567821305,0.7433754321786951,0.0,0.0,0.0,0.0,none,0.7433754321786951,lot_timed,0.0,0.256624567821305,0.743375432178695,0.0,ledger
2026-05-18,COPZ,held_exposure_eod,-223.0,0.0,0.0,-223.0,0.0,0.0,-69.0,154.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,CORD,held_exposure_eod,0.0,0.0,-1353.0,0.0,0.0,-1353.0,-1353.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,ledger,0.0,lot_timed,0.0,0.0,0.0,1.0,ledger
2026-05-18,CORZ,held_exposure,7.763114672802658,663.2368853271973,0.0,7.763114672802658,663.2368853271973,0.0,92.0,-579.0,0.5327157070094886,0.46728429299051144,0.0,0.012924502597908966,0.987075497402091,0.0,0.011569470451270727,0.9884305295487292,0.0,0.011569470451270727,0.9884305295487292,0.0,0.0,0.0,0.0,none,0.9884305295487292,lot_timed,0.0,0.011569470451270727,0.9884305295487293,0.0,ledger
2026-05-18,COST,universe_delta_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6653483370066052,0.3346516629933947,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6653483370066052,0.3346516629933947,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,0.0,0.0,0.0,ledger
2026-05-18,COTG,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,0.0,0.0,0.0,ledger
2026-05-18,COYY,held_exposure_eod,0.0,-23912.0,0.0,0.0,-23912.0,0.0,-32323.0,-8411.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,1.0,lot_timed,0.0,0.0,1.0,0.0,ledger
2026-05-18,COZX,held_exposure_eod,-405.0,0.0,0.0,-405.0,0.0,0.0,-60.0,345.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,CRCA,held_exposure_eod,0.0,-145.0,0.0,0.0,-145.0,0.0,-106.0,39.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,1.0,lot_timed,0.0,0.0,1.0,0.0,ledger
2026-05-18,CRCD,held_exposure_eod,0.0,0.0,-1001.0,0.0,0.0,-1001.0,-1001.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,ledger,0.0,lot_timed,0.0,0.0,0.0,1.0,ledger
2026-05-18,CRCG,held_exposure_eod,-1827.2,0.0,0.0,-1827.2,0.0,0.0,-182.0,1645.2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,CRCL,held_exposure,0.0,209.0,0.0,0.0,209.0,0.0,245.0,36.0,0.8957230908009401,0.0,0.10427690919905985,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.10427690919905985,-3533.8439333586707,-30.998630994374306,plan,1.0,inject_slice,0.0,0.0,0.8957230908009401,0.10427690919905985,plan_inject_slice
2026-05-18,CRDO,held_exposure,0.0,68.0,0.0,0.0,68.0,0.0,68.0,0.0,0.4995223348074393,0.5004776651925608,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,1.0,lot_timed,0.0,0.0,1.0,0.0,ledger
2026-05-18,CRDU,held_exposure_eod,-467.3333,0.0,0.0,-467.3333,0.0,0.0,-133.0,334.3333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,CRM,held_exposure,1.353634505579576,3.646365494420429,0.0,1.353634505579576,3.646365494420429,0.0,7.0,1.9999999999999947,0.5142387075270092,0.4857612924729909,0.0,0.4285162507237329,0.5714837492762671,0.0,0.2707269011159149,0.729273098884085,0.0,0.2707269011159149,0.729273098884085,0.0,0.0,0.0,0.0,none,0.729273098884085,lot_timed,0.0,0.2707269011159149,0.729273098884085,0.0,ledger
2026-05-18,CRMG,held_exposure_eod,-773.0,0.0,0.0,-773.0,0.0,0.0,-123.0,650.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,CRML,held_exposure,0.0,2523.0,0.0,0.0,2523.0,0.0,2523.0,0.0,0.48396893123942253,0.5160310687605775,0.0,0.48396893123942253,0.5160310687605775,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,1.0,lot_timed,0.0,0.0,1.0,0.0,ledger
2026-05-18,CRMU,held_exposure_eod,-1658.0,0.0,0.0,-1658.0,0.0,0.0,-1658.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,CRWD,held_exposure,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.5911227492301988,0.4088772507698013,0.0,0.780446190266571,0.21955380973342892,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,1.0,lot_timed,0.0,0.0,1.0,0.0,ledger
2026-05-18,CRWG,held_exposure_eod,0.0,-1270.2,0.0,0.0,-1270.2,0.0,-180.0,1090.2,1.0,0.0,0.0,0.9819267264844296,0.018073273515570466,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,1.0,lot_timed,0.0,0.0,1.0,0.0,ledger
2026-05-18,CRWL,held_exposure_eod,-52.0,0.0,0.0,-52.0,0.0,0.0,-52.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,CRWU,held_exposure_eod,0.0,-668.0,0.0,0.0,-668.0,0.0,-732.0,-64.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,1.0,lot_timed,0.0,0.0,1.0,0.0,ledger
2026-05-18,CRWV,held_exposure,44.62124791258077,229.3787520874193,0.0,44.62124791258077,229.3787520874193,0.0,283.0,8.999999999999943,0.8463945126162807,0.0,0.15360548738371926,0.8303877059370696,0.16961229406293052,0.0,0.16285126975394437,0.8371487302460556,0.0,0.16285126975394437,0.8371487302460556,0.0,0.15360548738371926,-8088.244297871834,-75.37972318613079,plan,0.8371487302460556,inject_slice,0.0,0.1378364210923322,0.7085580915239486,0.15360548738371926,plan_inject_slice
2026-05-18,CSCL,held_exposure_eod,11.0,0.0,0.0,11.0,0.0,0.0,0.0,-11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,0.0,0.0,0.0,ledger
2026-05-18,CSCO,universe_delta_fallback,-9.0,0.0,0.0,-9.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,0.0,0.0,0.0,ledger
2026-05-18,CSEX,held_exposure_eod,-156.0,0.0,0.0,-156.0,0.0,0.0,-156.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,CVNA,held_exposure,0.0,-12.0,0.0,0.0,-12.0,0.0,20.0,32.0,0.5359853908699307,0.46401460913006926,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,1.0,lot_timed,0.0,0.0,1.0,0.0,ledger
2026-05-18,CVNX,held_exposure_eod,-89.0,0.0,0.0,-89.0,0.0,0.0,-58.0,31.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,CVNY,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,0.0,0.0,0.0,ledger
2026-05-18,CWEB,held_exposure_eod,-143.0,0.0,0.0,-143.0,0.0,0.0,-19.0,124.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,CWVX,held_exposure_eod,-197.0,0.0,0.0,-197.0,0.0,0.0,-213.0,-16.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,1.0,0.0,0.0,ledger
2026-05-18,DASH,b4_underlying_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,0.0,0.0,0.0,ledger
2026-05-18,DASX,held_exposure_eod,-387.0,0.0,0.0,-387.0,0.0,0.0,0.0,387.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,0.0,0.0,0.0,ledger
2026-05-18,DDOG,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0,0.0,0.0,0.0,ledger
